regcode,sepa,name,name_before_quotes,name_in_quotes,name_after_quotes,without_quotes,regtype,regtype_text,type,type_text,registered,terminated,closed,address,index,addressid,region,city,atvk,reregistration_term,,,,,,,,,,,,,,,,,,,,,,,,,
50002142711,LV19ZZZ50002142711,IK ARDIKO,IK,ARDIKO,,1,K,Komercreģistrs,IK,Individuālais komersants,15/12/2008,, ,Rīga,,,,,,,,,,,,, Kalsnavas iela 2C - 1,1035,112594917,0,100003003,10000,,,,,,,,,,,,,
48501015582,LV32ZZZ48501015582,"Saldus rajona Nīgrandes pagasta zemnieku saimniecība ""STRĒĻI""",Saldus rajona Nīgrandes pagasta zemnieku saimniecība,STRĒĻI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,03/06/1997,, ,Saldus nov.,,,,,,,,,,,,, Nīgrandes pag.," """"Strēļi"""""";3898;103306556;100016204;0;0847000;",,,,,,,,,,,,,,,,,
50008225561,LV74ZZZ50008225561,"""ŠKUTĀNA DEJU SKOLA""",,ŠKUTĀNA DEJU SKOLA,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,18/06/2014,, ,Salaspils nov.,,,,,,,,,,,,, Salaspils, Līvzemes iela 5,2169,101275060,100015485,100003575,801211,,,,,,,,,,,,
40008202054,LV57ZZZ40008202054,"""Studio Legis""",,Studio Legis,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,28/11/2012,, ,Rīga,,,,,,,,,,,,, Bauskas iela 207 - 26,1076,111902440,0,100003003,10000,,,,,,,,,,,,,
40008244626,LV63ZZZ40008244626,BASE,,BASE,,1,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,20/11/2015,, ,Rīga,,,,,,,,,,,,, Strēlnieku iela 4A,1010,102000970,0,100003003,10000,,,,,,,,,,,,,
40003014996,LV83ZZZ40003014996,"Sabiedrība ar ierobežotu atbildību ""DELTA ENERGY""",Sabiedrība ar ierobežotu atbildību,DELTA ENERGY,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,10/07/1991,17/05/2017,L,Madonas nov.,,,,,,,,,,,,, Ošupes pag.," """"Vīksniņas"""""";4826;104462391;100016003;0;0700282;",,,,,,,,,,,,,,,,,
42103104438,LV15ZZZ42103104438,SIA 7 Figures,SIA,7 Figures,,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,13/01/2020,, ,Ķekavas nov.,,,,,,,,,,,,, Ķekava, Zemes iela 15,2123,105960418,100016470,100003831,800870,,,,,,,,,,,,
41503071650,LV96ZZZ41503071650,"Sabiedrība ar ierobežotu atbildību ""BSS""",Sabiedrība ar ierobežotu atbildību,BSS,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,09/04/2015,, ,Daugavpils,,,,,,,,,,,,, 2. Pasažieru iela 84 - 4,5404,116182086,0,100003011,50000,,,,,,,,,,,,,
42103090674,LV36ZZZ42103090674,"SIA ""GODDESS T""",SIA,GODDESS T,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,11/03/2019,, ,Rīga,,,,,,,,,,,,, Spilves iela 17 - 1,1055,113418788,0,100003003,10000,,,,,,,,,,,,,
40103487260,LV37ZZZ40103487260,"Sabiedrība ar ierobežotu atbildību ""Company f.s.""",Sabiedrība ar ierobežotu atbildību,Company f.s.,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,01/12/2011,, ,Rīga,,,,,,,,,,,,, Bāriņu iela 1B - 68,1002,111990935,0,100003003,10000,,,,,,,,,,,,,
40008091243,LV86ZZZ40008091243,"""Starptautiskās izglītības konsultanti""",,Starptautiskās izglītības konsultanti,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,23/05/2005,, ,Rīga,,,,,,,,,,,,, Elizabetes iela 10B - 2,1010,111197328,0,100003003,10000,,,,,,,,,,,,,
40008070646,LV07ZZZ40008070646,"Sporta klubs ""B-VIRUS""",Sporta klubs,B-VIRUS,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,22/10/2002,, ,Rīga,,,,,,,,,,,,, Vidrižu iela 6 - 2,1006,113642662,0,100003003,10000,,,,,,,,,,,,,
40008091205,,"""Aktīva dzīve""",,Aktīva dzīve,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,23/05/2005,14/12/2013,L,Daugavpils,,,,,,,,,,,,, Alejas iela 68-27,5400,116715147,0,100003011,50000,,,,,,,,,,,,,
40003635902,LV34ZZZ40003635902,"Sabiedrība ar ierobežotu atbildību ""BŪVFIRMA ARGUS NAMI""",Sabiedrība ar ierobežotu atbildību,BŪVFIRMA ARGUS NAMI,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,27/06/2003,17/05/2017,L,Stopiņu nov.,,,,,,,,,,,,," """"Kalsoni"""" I"";2130;100015460;100015460;0;0809600;",,,,,,,,,,,,,,,,,,
41502030903,,"IK ""STENS G.""",IK,STENS G.,,0,K,Komercreģistrs,IK,Individuālais komersants,01/09/2009,03/04/2012,L,Krāslavas nov.,,,,,,,,,,,,, Skaistas pag., Skaista, Liepu iela 9,5671,101151602,100015315,0,600288,,,,,,,,,,,
40203441168,LV55ZZZ40203441168,Metalbee SIA,,Metalbee,SIA,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,15/11/2022,, ,Rīga,,,,,,,,,,,,," Rankas iela 18;1005;106654935;0;100003003;"""";",,,,,,,,,,,,,,,,,,
51502031031,,"IK ""Kurs-D""",IK,Kurs-D,,0,K,Komercreģistrs,IK,Individuālais komersants,08/10/2009,17/05/2012,L,Daugavpils,,,,,,,,,,,,, Raiņa iela 12-8,5401,116628357,0,100003011,50000,,,,,,,,,,,,,
40103672604,LV76ZZZ40103672604,"Sabiedrība ar ierobežotu atbildību ""AVCeltnieks""",Sabiedrība ar ierobežotu atbildību,AVCeltnieks,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,20/05/2013,14/01/2019,L,Olaines nov.,,,,,,,,,,,,, Olaine, Zeiferta iela 16 - 8,2114,114923467,100016077,100003567,801009,,,,,,,,,,,,
40203372862,LV56ZZZ40203372862,"SIA ""USM""",SIA,USM,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,13/01/2022,, ,Mārupes nov.,,,,,,,,,,,,, Mārupe," Lielā iela 19 - 42;2167;117875840;100016583;100003815;"""";",,,,,,,,,,,,,,,,,
40008093085,LV16ZZZ40008093085,"Politisko partiju apvienība ""Saskaņas Centrs""",Politisko partiju apvienība,Saskaņas Centrs,,0,P,Politisko partiju reģistrs,PPA,Politisko partiju apvienība,29/07/2005,, ,Rīga,,,,,,,,,,,,, Jēkaba iela 16-212,1811,105871206,0,100003003,10000,,,,,,,,,,,,,
41502031044,,"IK ""ROKO-compani""",IK,ROKO-compani,,0,K,Komercreģistrs,IK,Individuālais komersants,15/10/2009,21/03/2012,L,Daugavpils nov.,,,,,,,,,,,,, Naujenes pag., Krauja, Meža iela 4-109,5451,115711827,100015805,0,440274,,,,,,,,,,,
41502031148,,"IK ""NOKS""",IK,NOKS,,0,K,Komercreģistrs,IK,Individuālais komersants,26/11/2009,27/08/2012,L,Daugavpils,,,,,,,,,,,,, Garā iela 26,5415,102540614,0,100003011,50000,,,,,,,,,,,,,
53202005061,LV64ZZZ53202005061,"Gulbenes pilsētas K.Birznieka individuālais uzņēmums ""OZOLDRAVAS""",Gulbenes pilsētas K.Birznieka individuālais uzņēmums,OZOLDRAVAS,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,11/04/1996,27/12/2018,L,Gulbenes nov.,,,,,,,,,,,,, Gulbene," """"Avotiņi"""""";4401;103753913;100015854;100003212;0500201;",,,,,,,,,,,,,,,,,
40001016583,LV14ZZZ40001016583,"Ķūļciema pagasta zemnieka saimniecība ""Vairogi""",Ķūļciema pagasta zemnieka saimniecība,Vairogi,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,27/02/2008,, ,Tukuma nov.,,,,,,,,,,,,, Tukums, Veļķu iela 18,3101,101220046,100016261,100003671,900100,,,,,,,,,,,,
40002051321,LV28ZZZ40002051321,"Edvīna Kello Rīgas pilsētas individuālais uzņēmums ""AKVARIUS""",Edvīna Kello Rīgas pilsētas individuālais uzņēmums,AKVARIUS,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,20/06/1996,, ,Rīga,,,,,,,,,,,,, Kreimeņu iela 2 - 12,1015,112454931,0,100003003,10000,,,,,,,,,,,,,
40002105268,LV11ZZZ40002105268,"""SPA SERVISS VELANA"" IK",,SPA SERVISS VELANA,IK,0,K,Komercreģistrs,IK,Individuālais komersants,03/08/2004,, ,Olaines nov.,,,,,,,,,,,,, Olaine, Stacijas iela 10 - 39,2114,110069810,100016077,100003567,800900,,,,,,,,,,,,
40002093876,LV08ZZZ40002093876,"Individuālais komersants ""R. Jahošs""",Individuālais komersants,R. Jahošs,,0,K,Komercreģistrs,IK,Individuālais komersants,17/01/2003,17/05/2017,L,Siguldas nov.,,,,,,,,,,,,, Sigulda, Egļu iela 4 - 4,2150,110868393,100015380,100003591,801615,,,,,,,,,,,,
40008083848,LV28ZZZ40008083848,"""JAUNATNES ATTĪSTĪBAS UN SADARBĪBAS MULTIKULTURĀLĀ APVIENĪBA""",,JAUNATNES ATTĪSTĪBAS UN SADARBĪBAS MULTIKULTURĀLĀ APVIENĪBA,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,04/08/2004,, ,Rīga,,,,,,,,,,,,, Tīnūžu iela 6 - 2,1021,113390023,0,100003003,10000,,,,,,,,,,,,,
40002184107,LV23ZZZ40002184107,VV Saimnieks,,,,,,,,,,,,,,,,,,,, Stapriņi, Vidus iela 4,2164,104993493,100016501,0,804400,,,,," IK;"""";VV Saimnieks",,IK,1,K,Komercreģistrs,IK,Individuālais komersants,07/01/2019,, ,Ādažu nov., Ādažu pag.
40008110578,LV95ZZZ40008110578,"""OM DANCE PLANET""",,OM DANCE PLANET,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,26/01/2007,, ,Rīga,,,,,,,,,,,,, Rīvas iela 2 - 36,1064,113977242,0,100003003,10000,,,,,,,,,,,,,
51503047491,LV02ZZZ51503047491,"Sabiedrība ar ierobežotu atbildību ""BATMAN REKLĀMA""",Sabiedrība ar ierobežotu atbildību,BATMAN REKLĀMA,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,07/01/2009,, ,Daugavpils,,,,,,,,,,,,, Sakņu iela 15,5401,102568521,0,100003011,50000,,,,,,,,,,,,,
44102038133,LV75ZZZ44102038133,IK KRAUKLI,IK,KRAUKLI,,1,K,Komercreģistrs,IK,Individuālais komersants,18/06/2018,, ,Valmieras nov.,,,,,,,,,,,,, Kauguru pag.," """"Vītoliņi"""""";4224;101017195;100016647;0;0964762;",,,,,,,,,,,,,,,,,
40103502080,LV22ZZZ40103502080,"Sabiedrība ar ierobežotu atbildību ""Tifany Service""",Sabiedrība ar ierobežotu atbildību,Tifany Service,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,18/01/2012,12/04/2017,L,Rīga,,,,,,,,,,,,, Višķu iela 14B,1063,102021326,0,100003003,10000,,,,,,,,,,,,,
40003732199,LV03ZZZ40003732199,"SIA ""FATE""",SIA,FATE,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,09/03/2005,04/10/2022,L,Ropažu nov.,,,,,,,,,,,,, Vangaži, Priežu iela 3 - 17,2136,110079678,100016784,100003606,801817,,,,,,,,,,,,
40008162508,LV23ZZZ40008162508,"""Ļoti laba Biedrība""",,Ļoti laba Biedrība,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,09/07/2010,, ,Jelgavas nov.,,,,,,,,,,,,, Vircavas pag., Vircava, Platones iela 3 - 1,3020,115514102,100015895,0,540292,,,,,,,,,,,
49201011612,LV54ZZZ49201011612,"Edolfa zemnieku saimniecība ""PUMPURI""",Edolfa zemnieku saimniecība,PUMPURI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,27/11/1992,03/12/2015,L,Kandavas nov.,,,,,,,,,,,,, Vānes pag.," """"Pumpuri"""""";"""";100014233;100014098;0;0908800;",,,,,,,,,,,,,,,,,
40002105446,LV55ZZZ40002105446,IK ESM Serviss,IK ESM Serviss,,,0,K,Komercreģistrs,IK,Individuālais komersants,06/08/2004,, ,Rīga,,,,,,,,,,,,, Gaiļezera iela 4 - 245,1079,112719888,0,100003003,10000,,,,,,,,,,,,,
41502032073,,"IK ""SEKRET""",IK,SEKRET,,0,K,Komercreģistrs,IK,Individuālais komersants,06/08/2010,03/04/2012,L,Daugavpils,,,,,,,,,,,,, Saules iela 67-7,5401,116184161,0,100003011,50000,,,,,,,,,,,,,
51502032111,,"IK ""LESI""",IK,LESI,,0,K,Komercreģistrs,IK,Individuālais komersants,17/08/2010,25/10/2012,L,Dagdas nov.,,,,,,,,,,,,, Dagda, Daugavpils iela 13-5,5674,110324685,100015790,100003278,601009,,,,,,,,,,,,
40103262477,,"SIA ""Billerud Wood Supply""",SIA,Billerud Wood Supply,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,03/12/2009,14/12/2013,R,Stopiņu nov.,,,,,,,,,,,,, Dreiliņi," """"Jaunbūmaņi"""""";2130;105671714;100015460;0;0809600;",,,,,,,,,,,,,,,,,
50003585711,LV39ZZZ50003585711,"Sabiedrība ar ierobežotu atbildību ""SOFTECH""",Sabiedrība ar ierobežotu atbildību,SOFTECH,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,18/03/2002,, ,Rīga,,,,,,,,,,,,, Ēvalda Valtera iela 5 - 19,1021,117474135,0,100003003,10000,,,,,,,,,,,,,
41503034828,LV40ZZZ41503034828,"SIA ""ITA D""",SIA,ITA D,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,13/11/2004,, ,Daugavpils,,,,,,,,,,,,, Zeļinska iela 15 - 14,5410,116283921,0,100003011,50000,,,,,,,,,,,,,
40203275266,LV46ZZZ40203275266,NN Trade SIA,,NN Trade,SIA,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,25/11/2020,, ,Rīga,,,,,,,,,,,,, Parādes iela 28 - 79,1016,114069511,0,100003003,10000,,,,,,,,,,,,,
40003724651,LV02ZZZ40003724651,"Sabiedrība ar ierobežotu atbildību ""AmberNet""",Sabiedrība ar ierobežotu atbildību,AmberNet,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,28/01/2005,12/02/2015,L,Rīga,,,,,,,,,,,,, Alauksta iela 12-5,1009,112014241,0,100003003,10000,,,,,,,,,,,,,
50008057211,LV07ZZZ50008057211,Psiholoģisko pētījumu centrs,Psiholoģisko pētījumu centrs,,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,02/02/2001,, ,Rīga,,,,,,,,,,,,, Tomsona iela 27 - 12,1013,113739140,0,100003003,10000,,,,,,,,,,,,,
51503034641,LV80ZZZ51503034641,"Sabiedrība ar ierobežotu atbildību ""LAMAS-LAT""",Sabiedrība ar ierobežotu atbildību,LAMAS-LAT,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,02/11/2004,, ,Daugavpils,,,,,,,,,,,,," Raipoles iela 1 - 1;5422;116284281;0;100003011;"""";",,,,,,,,,,,,,,,,,,
40008084082,LV15ZZZ40008084082,"""Es pluss""",,Es pluss,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,12/08/2004,, ,Rīga,,,,,,,,,,,,, Marsa gatve 10 - 11,1082,112905948,0,100003003,10000,,,,,,,,,,,,,
50003965511,,"SIA ""Merlingo""",SIA,Merlingo,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,24/10/2007,13/12/2013,L,Rīga,,,,,,,,,,,,, Rostokas iela 50-23,1029,113954795,0,100003003,10000,,,,,,,,,,,,,
44102038148,LV58ZZZ44102038148,"IK ""AXA""",IK,AXA,,0,K,Komercreģistrs,IK,Individuālais komersants,21/06/2018,, ,Ķekavas nov.,,,,,,,,,,,,, Baloži, Krišjāņa Barona iela 4 - 46,2128,117505100,100015950,100003550,800807,,,,,,,,,,,,
44102038152,LV47ZZZ44102038152,"Priekuļu novada Agitas Dreimanes individuālais uzņēmums ""Lāčplēši""",Priekuļu novada Agitas Dreimanes individuālais uzņēmums,Lāčplēši,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,28/06/2018,, ,Cēsu nov.,,,,,,,,,,,,, Priekuļu pag.," """"Lāčplēši"""""";4126;103414386;100016487;0;0427372;",,,,,,,,,,,,,,,,,
41501018161,LV69ZZZ41501018161,"Zemnieku saimniecība ""LIELBĒRZI""",Zemnieku saimniecība,LIELBĒRZI,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,04/06/1996,17/05/2017,L,Līvānu nov.,,,,,,,,,,,,," Rožupes pag.;"""";100013215;100015243;0;0761266;",,,,,,,,,,,,,,,,,,
41503028501,LV52ZZZ41503028501,"Sabiedrība ar ierobežotu atbildību ""KRĀCE 2001""",Sabiedrība ar ierobežotu atbildību,KRĀCE 2001,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,10/10/2001,, ,Līvānu nov.,,,,,,,,,,,,, Līvāni, Rīgas iela 147 - 5,5316,110303276,100015243,100003526,761211,,,,,,,,,,,,
40002083280,LV47ZZZ40002083280,"Allas Grigorjevas individuālais uzņēmums Rīgā ""ARTŪRS UN A""",Allas Grigorjevas individuālais uzņēmums Rīgā,ARTŪRS UN A,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,02/11/1999,, ,Rīga,,,,,,,,,,,,, Dammes iela 25 - 53,1069,111746581,0,100003003,10000,,,,,,,,,,,,,
40103734622,LV04ZZZ40103734622,"Sabiedrība ar ierobežotu atbildību ""Wertum""",Sabiedrība ar ierobežotu atbildību,Wertum,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,25/11/2013,03/12/2015,L,Rīga,,,,,,,,,,,,, Brīvības gatve 221-1,1039,117734082,0,100003003,10000,,,,,,,,,,,,,
44102038167,LV30ZZZ44102038167,"IK ""Kustīgs-Lustīgs""",IK,Kustīgs-Lustīgs,,0,K,Komercreģistrs,IK,Individuālais komersants,11/07/2018,20/11/2020,L,Cēsu nov.,,,,,,,,,,,,, Cēsis, Leona Paegles iela 19B - 48,4101,110757701,100015774,100003157,420201,,,,,,,,,,,,
44102038171,LV19ZZZ44102038171,IK IZARA,IK,IZARA,,1,K,Komercreģistrs,IK,Individuālais komersants,25/07/2018,, ,Cēsu nov.,,,,,,,,,,,,, Vaives pag.," """"Kaķukrogs"""""";4136;102878136;100016487;0;"""";",,,,,,,,,,,,,,,,,
44102038186,LV02ZZZ44102038186,A.Rozītis IK,,A.Rozītis,IK,1,K,Komercreģistrs,IK,Individuālais komersants,03/08/2018,, ,Ādažu nov.,,,,,,,,,,,,, Ādaži," Ūbeļu iela 16 - 49;2164;117720072;100016501;100003823;"""";",,,,,,,,,,,,,,,,,
40103174579,LV29ZZZ40103174579,"Sabiedrība ar ierobežotu atbildību ""DIVALL""",Sabiedrība ar ierobežotu atbildību,DIVALL,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,06/06/2008,03/06/2015,L,Ogres nov.,,,,,,,,,,,,, Ogre, Grīvas prospekts 4-5,5001,114959357,100015356,100003470,740201,,,,,,,,,,,,
40003682926,LV19ZZZ40003682926,"SIA ""Banaseta""",SIA,Banaseta,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,31/05/2004,, ,Rīga,,,,,,,,,,,,, Ķīšezera iela 7,1026,101835140,0,100003003,10000,,,,,,,,,,,,,
51203050651,LV07ZZZ51203050651,"SIA ""Vetart group""",SIA,Vetart group,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,28/01/2014,14/08/2023,L,Ventspils,,,,,,,,,,,,, Ēdoles iela 3,3601,101644578,0,100003060,270000,,,,,,,,,,,,,
40002085756,LV28ZZZ40002085756,"Rīgas pilsētas S.Hohrjakova daudznozaru individuālais uzņēmums ""HORES""",Rīgas pilsētas S.Hohrjakova daudznozaru individuālais uzņēmums,HORES,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,23/05/2000,, ,Rīga,,,,,,,,,,,,, Sergeja Eizenšteina iela 71 - 88,1079,113886035,0,100003003,10000,,,,,,,,,,,,,
40002045950,LV30ZZZ40002045950,"Rīgas pilsētas I.Aleksandrovas individuālais uzņēmums ražošanas komercfirma ""KEIKO""",Rīgas pilsētas I.Aleksandrovas individuālais uzņēmums ražošanas komercfirma,KEIKO,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,05/03/1996,25/07/2017,L,Rīga,,,,,,,,,,,,, Mārkalnes iela 5 - 25,1024,117821610,0,100003003,10000,,,,,,,,,,,,,
40203501467,LV30ZZZ40203501467,SIA LINDMAN ST,SIA,LINDMAN ST,,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Rīga,,,,,,,,,,,,," Kroņu iela 13 k-2 - 11;1084;112076036;0;100003003;"""";",,,,,,,,,,,,,,,,,,
40003540438,LV78ZZZ40003540438,"Sabiedrība ar ierobežotu atbildību ""AIGA UN PARTNERI""",Sabiedrība ar ierobežotu atbildību,AIGA UN PARTNERI,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,05/04/2001,08/12/2015,L,Rīga,,,,,,,,,,,,, Tīraines iela 5B,1058,103409616,0,100003003,10000,,,,,,,,,,,,,
40103357570,LV64ZZZ40103357570,EUROCASH1 LATVIJA SIA,,EUROCASH1 LATVIJA,SIA,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,16/12/2010,10/05/2018,R,Rīga,,,,,,,,,,,,, Citadeles iela 1A,1010,106347555,0,100003003,10000,,,,,,,,,,,,,
40002053479,LV59ZZZ40002053479,"Individuālais komersants Tahavsevas uzņēmums ""Vesma T""",Individuālais komersants Tahavsevas uzņēmums,Vesma T,,0,K,Komercreģistrs,IK,Individuālais komersants,02/08/1996,, ,Rīga,,,,,,,,,,,,, Skudru iela 39 k-1 - 45,1073,114116163,0,100003003,10000,,,,,,,,,,,,,
44102011853,LV80ZZZ44102011853,"A.Jansona individuālais uzņēmums ""LIA 2""",A.Jansona individuālais uzņēmums,LIA 2,,0,U,Uzņēmumu reģistra žurnāls,IND,Individuālais uzņēmums,16/01/1995,18/07/2017,L,Līgatnes nov.,,,,,,,,,,,,, Līgatnes pag., Augšlīgatne, Stacijas iela 18,4108,102625600,100015967,0,426200,,,,,,,,,,,
49501009250,LV37ZZZ49501009250,"Cēsu rajona Vaives pagasta zemnieku saimniecība ""KALNA ĢEVĒKAS""",Cēsu rajona Vaives pagasta zemnieku saimniecība,KALNA ĢEVĒKAS,,0,U,Uzņēmumu reģistra žurnāls,ZEM,Zemnieku saimniecība,13/04/1992,18/07/2017,L,Cēsu nov.,,,,,,,,,,,,, Vaives pag.," """"Kalna Ģavēkas"""""";"""";100010861;100015774;0;0429000;",,,,,,,,,,,,,,,,,
40002127725,LV19ZZZ40002127725,"IK ""DON-K""",IK,DON-K,,0,K,Komercreģistrs,IK,Individuālais komersants,14/05/2007,10/04/2014,L,Rīga,,,,,,,,,,,,, Maskavas iela 58-3,1003,112345064,0,100003003,10000,,,,,,,,,,,,,
40002119376,LV14ZZZ40002119376,"IK ""Morēna Tomme""",IK,Morēna Tomme,,0,K,Komercreģistrs,IK,Individuālais komersants,09/05/2006,29/09/2014,L,Rīga,,,,,,,,,,,,, Biķernieku iela 67-40,1039,111872452,0,100003003,10000,,,,,,,,,,,,,
40008058408,LV51ZZZ40008058408,Asociācija Kanādas studijām Latvijā,Asociācija Kanādas studijām Latvijā,,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,09/03/2001,, ,Rīga,,,,,,,,,,,,, Brīvības iela 118 - 13,1001,111856413,0,100003003,10000,,,,,,,,,,,,,
40002105342,LV50ZZZ40002105342,"IK ""SLAN""",IK,SLAN,,0,K,Komercreģistrs,IK,Individuālais komersants,05/08/2004,, ,Jūrmala,,,,,,,,,,,,, Raiņa iela 81 - 33,2016,116462254,0,100003036,130000,,,,,,,,,,,,,
40203501452,LV47ZZZ40203501452,SIA Ivetas Sietiņsones prakse,SIA,Ivetas Sietiņsones prakse,,1,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,14/08/2023,, ,Cēsu nov.,,,,,,,,,,,,, Drabešu pag.," """"Kalna Smīdes"""""";4101;104235518;100016487;0;"""";",,,,,,,,,,,,,,,,,
40103044520,LV28ZZZ40103044520,"Sabiedrība ar ierobežotu atbildību ""KONTI""",Sabiedrība ar ierobežotu atbildību,KONTI,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,26/03/1992,03/12/2015,L,Rīga,,,,,,,,,,,,, Firsa Sadovņikova iela 39a-6,1003,111324287,0,100003003,10000,,,,,,,,,,,,,
40002128006,LV95ZZZ40002128006,"IK ""GRAFIK""",IK,GRAFIK,,0,K,Komercreģistrs,IK,Individuālais komersants,23/05/2007,15/05/2014,L,Salaspils nov.,,,,,,,,,,,,, Salaspils, Enerģētiķu iela 4-36,2121,110073072,100015485,100003575,801211,,,,,,,,,,,,
40008221888,LV76ZZZ40008221888,"""Katrīnas 21/1""",,Katrīnas 21/1,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,14/03/2014,, ,Rīga,,,,,,,,,,,,, Katrīnas dambis 21 k-1 - 4,1045,111211511,0,100003003,10000,,,,,,,,,,,,,
40002128415,LV13ZZZ40002128415,"IK ""PURE DEVOTION""",IK,PURE DEVOTION,,0,K,Komercreģistrs,IK,Individuālais komersants,13/06/2007,19/05/2014,L,Rīga,,,,,,,,,,,,, Miera iela 76-18,1013,112816816,0,100003003,10000,,,,,,,,,,,,,
40008122581,LV91ZZZ40008122581,"""LATVIJAS SALSAS FEDERĀCIJA""",,LATVIJAS SALSAS FEDERĀCIJA,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,10/01/2008,, ,Rīga,,,,,,,,,,,,, Dzelzavas iela 84 - 34,1082,111674730,0,100003003,10000,,,,,,,,,,,,,
40008110385,,"""Jūrmalas sabiedriskais klubs""",,Jūrmalas sabiedriskais klubs,,0,B,Biedrību un nodibinājumu reģistrs,BDR,Biedrība,19/01/2007,04/12/2013,L,Jūrmala,,,,,,,,,,,,, Slokas iela 69b,2015,102484578,0,100003036,130000,,,,,,,,,,,,,
40002129798,,"IK ""IP Namīpašums""",IK,IP Namīpašums,,0,K,Komercreģistrs,IK,Individuālais komersants,17/08/2007,26/02/2014,L,Rīga,,,,,,,,,,,,, Mārupes iela 6-1,1002,112560364,0,100003003,10000,,,,,,,,,,,,,
40103429050,LV16ZZZ40103429050,"SIA ""FUNKY BAR""",SIA,FUNKY BAR,,0,K,Komercreģistrs,SIA,Sabiedrība ar ierobežotu atbildību,16/06/2011,13/02/2019,L,Ogres nov.,,,,,,,,,,,,, Ogre, Akmeņu iela 47,5001,103812057,100015356,100003470,740201,,,,,,,,,,,,
58502014001,LV24ZZZ58502014001,"IK ""Frozen AF""",IK,Frozen AF,,0,K,Komercreģistrs,IK,Individuālais komersants,17/05/2017,, ,Saldus nov.,,,,,,,,,,,,, Saldus, Kalna iela 5,3801,101256032,100016204,100003614,840201,,,,,,,,,,,,
